date,temperature_2m_max,apparent_temperature_max,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,gps_tag,latitude,longitude
2016-01-16,23.5,21.8,0.0,0.0,14.1,27.0,17.05,thar_desert,26.238,73.024
2016-01-17,25.1,24.1,0.0,0.0,12.6,22.7,16.77,thar_desert,26.238,73.024
2016-01-18,25.0,24.3,0.1,1.0,13.1,24.5,16.14,thar_desert,26.238,73.024
2016-01-19,23.0,21.6,0.0,0.0,15.3,29.5,15.7,thar_desert,26.238,73.024
2016-01-20,21.9,20.2,0.0,0.0,13.1,21.2,17.25,thar_desert,26.238,73.024
2016-01-21,23.8,21.3,0.0,0.0,10.8,20.9,17.64,thar_desert,26.238,73.024
2016-01-22,23.8,21.3,0.0,0.0,9.2,17.3,17.78,thar_desert,26.238,73.024
2016-01-23,24.2,22.0,0.0,0.0,13.2,18.7,17.61,thar_desert,26.238,73.024
2016-01-24,23.7,21.7,0.0,0.0,12.6,22.7,17.46,thar_desert,26.238,73.024
2016-01-25,24.4,22.7,0.0,0.0,12.1,20.9,17.37,thar_desert,26.238,73.024
2016-01-26,25.1,23.0,0.0,0.0,11.9,24.1,17.3,thar_desert,26.238,73.024
2016-01-27,25.2,24.2,0.0,0.0,12.3,22.7,17.13,thar_desert,26.238,73.024
2016-01-28,26.2,25.6,0.0,0.0,11.3,20.5,17.29,thar_desert,26.238,73.024
2016-01-29,29.7,27.8,0.0,0.0,15.9,29.2,17.46,thar_desert,26.238,73.024
2016-01-30,27.5,27.4,0.0,0.0,14.9,28.1,16.4,thar_desert,26.238,73.024
2016-01-31,27.4,27.4,0.0,0.0,18.4,29.5,16.62,thar_desert,26.238,73.024
2016-02-01,26.0,24.6,0.0,0.0,13.7,26.3,17.84,thar_desert,26.238,73.024
2016-02-02,25.1,22.4,0.0,0.0,12.6,23.0,18.87,thar_desert,26.238,73.024
2016-02-03,25.3,21.9,0.0,0.0,13.0,29.2,19.16,thar_desert,26.238,73.024
2016-02-04,26.4,23.3,0.0,0.0,14.3,24.8,19.13,thar_desert,26.238,73.024
2016-02-05,27.2,24.9,0.0,0.0,14.4,24.1,19.02,thar_desert,26.238,73.024
2016-02-06,27.1,24.4,0.0,0.0,16.4,27.4,18.86,thar_desert,26.238,73.024
2016-02-07,27.0,23.5,0.0,0.0,16.2,29.9,19.33,thar_desert,26.238,73.024
2016-02-08,26.3,24.9,0.0,0.0,12.5,20.9,19.24,thar_desert,26.238,73.024
2016-02-09,27.1,26.2,0.0,0.0,12.4,21.2,19.37,thar_desert,26.238,73.024
2016-02-10,27.7,24.6,0.0,0.0,13.7,28.4,19.56,thar_desert,26.238,73.024
2016-02-11,26.4,23.1,0.0,0.0,12.7,26.3,19.78,thar_desert,26.238,73.024
2016-02-12,27.2,24.3,0.0,0.0,17.1,32.8,19.27,thar_desert,26.238,73.024
2016-02-13,25.1,21.9,0.0,0.0,14.4,28.8,19.99,thar_desert,26.238,73.024
2016-02-14,24.9,22.7,0.0,0.0,15.0,25.9,20.04,thar_desert,26.238,73.024
2016-02-15,26.1,23.6,0.0,0.0,19.7,34.2,19.81,thar_desert,26.238,73.024
2016-02-16,26.8,23.3,0.0,0.0,22.1,40.7,19.18,thar_desert,26.238,73.024
2016-02-17,27.8,25.4,0.0,0.0,21.3,38.9,14.46,thar_desert,26.238,73.024
2016-02-18,27.8,27.6,0.1,1.0,20.5,34.9,11.14,thar_desert,26.238,73.024
2016-02-19,31.4,31.7,0.0,0.0,15.6,29.9,13.04,thar_desert,26.238,73.024
2016-02-20,28.6,27.0,0.0,0.0,19.2,34.9,20.15,thar_desert,26.238,73.024
2016-02-21,28.4,26.4,0.0,0.0,12.5,23.4,21.16,thar_desert,26.238,73.024
2016-02-22,29.6,27.3,0.0,0.0,9.4,20.2,21.6,thar_desert,26.238,73.024
2016-02-23,30.9,28.7,0.0,0.0,9.0,20.9,21.65,thar_desert,26.238,73.024
2016-02-24,31.5,30.3,0.0,0.0,10.2,18.0,20.97,thar_desert,26.238,73.024
2016-02-25,32.7,31.4,0.0,0.0,11.5,21.2,21.71,thar_desert,26.238,73.024
2016-02-26,32.9,30.9,0.0,0.0,12.4,23.4,21.82,thar_desert,26.238,73.024
2016-02-27,32.6,31.8,0.0,0.0,12.5,20.2,21.92,thar_desert,26.238,73.024
2016-02-28,33.2,32.8,0.0,0.0,11.1,20.5,21.83,thar_desert,26.238,73.024
2016-02-29,34.2,34.0,0.0,0.0,11.4,20.5,21.77,thar_desert,26.238,73.024
2016-03-01,34.5,33.8,0.0,0.0,11.6,19.8,20.87,thar_desert,26.238,73.024
2016-03-02,35.5,33.7,0.3,1.0,16.9,34.9,19.95,thar_desert,26.238,73.024
2016-03-03,34.8,33.3,0.0,0.0,16.6,33.5,21.23,thar_desert,26.238,73.024
2016-03-04,34.0,33.5,0.0,0.0,21.0,48.6,20.29,thar_desert,26.238,73.024
2016-03-05,32.1,30.8,0.0,0.0,20.3,33.8,20.64,thar_desert,26.238,73.024
2016-03-06,30.7,30.4,0.0,0.0,18.5,29.5,21.93,thar_desert,26.238,73.024
2016-03-07,28.9,28.1,0.0,0.0,16.3,28.1,21.13,thar_desert,26.238,73.024
2016-03-08,30.0,29.9,0.0,0.0,11.9,21.6,22.44,thar_desert,26.238,73.024
2016-03-09,31.8,32.4,0.0,0.0,10.6,23.0,22.61,thar_desert,26.238,73.024
2016-03-10,33.5,32.4,0.0,0.0,17.1,33.1,22.36,thar_desert,26.238,73.024
2016-03-11,32.5,29.8,0.0,0.0,26.8,52.6,18.94,thar_desert,26.238,73.024
2016-03-12,30.5,28.0,0.0,0.0,23.4,43.6,22.91,thar_desert,26.238,73.024
2016-03-13,30.6,28.7,0.0,0.0,12.0,28.8,21.79,thar_desert,26.238,73.024
2016-03-14,31.2,31.0,0.0,0.0,12.6,23.0,23.11,thar_desert,26.238,73.024
2016-03-15,32.3,31.9,0.0,0.0,14.7,28.8,22.45,thar_desert,26.238,73.024
2016-03-16,33.4,33.0,0.0,0.0,11.0,23.8,23.75,thar_desert,26.238,73.024
2016-03-17,33.6,30.6,0.0,0.0,30.4,54.4,21.92,thar_desert,26.238,73.024
2016-03-18,32.5,32.3,0.0,0.0,18.2,36.0,23.11,thar_desert,26.238,73.024
2016-03-19,34.4,33.4,0.0,0.0,18.1,35.6,23.98,thar_desert,26.238,73.024
2016-03-20,34.4,33.4,0.0,0.0,17.5,32.0,24.56,thar_desert,26.238,73.024
2016-03-21,35.4,34.2,0.0,0.0,17.4,30.6,24.44,thar_desert,26.238,73.024
2016-03-22,33.6,31.1,0.0,0.0,18.4,28.8,25.65,thar_desert,26.238,73.024
2016-03-23,35.9,34.2,0.0,0.0,9.2,23.4,25.03,thar_desert,26.238,73.024
2016-03-24,38.2,36.2,0.0,0.0,11.5,25.9,25.01,thar_desert,26.238,73.024
2016-03-25,38.2,37.4,0.0,0.0,16.3,29.9,22.7,thar_desert,26.238,73.024
2016-03-26,33.4,31.6,0.0,0.0,25.1,42.1,21.66,thar_desert,26.238,73.024
2016-03-27,33.8,32.4,0.0,0.0,20.1,31.7,25.5,thar_desert,26.238,73.024
2016-03-28,35.0,34.1,0.0,0.0,12.4,25.2,25.19,thar_desert,26.238,73.024
2016-03-29,36.3,36.2,0.0,0.0,10.3,22.0,25.45,thar_desert,26.238,73.024
2016-03-30,37.4,36.4,0.0,0.0,11.4,24.8,23.28,thar_desert,26.238,73.024
2016-03-31,37.1,36.0,0.0,0.0,13.8,29.9,25.28,thar_desert,26.238,73.024
2016-04-01,37.8,38.4,0.0,0.0,18.9,35.6,23.74,thar_desert,26.238,73.024
2016-04-02,38.4,38.4,0.0,0.0,17.2,32.4,21.43,thar_desert,26.238,73.024
2016-04-03,37.3,34.3,0.0,0.0,23.3,42.5,21.84,thar_desert,26.238,73.024
2016-04-04,36.1,35.4,0.0,0.0,16.1,30.6,22.65,thar_desert,26.238,73.024
2016-04-05,35.7,34.3,0.0,0.0,17.9,35.3,23.11,thar_desert,26.238,73.024
2016-04-06,35.0,32.2,0.0,0.0,21.3,40.0,25.8,thar_desert,26.238,73.024
2016-04-07,35.0,36.1,0.0,0.0,10.0,27.4,24.56,thar_desert,26.238,73.024
2016-04-08,35.6,34.6,0.0,0.0,14.5,31.0,25.89,thar_desert,26.238,73.024
2016-04-09,36.0,35.8,0.0,0.0,12.2,23.4,23.92,thar_desert,26.238,73.024
2016-04-10,36.7,35.4,0.0,0.0,17.3,32.8,23.04,thar_desert,26.238,73.024
2016-04-11,35.6,35.1,0.0,0.0,19.1,31.3,26.22,thar_desert,26.238,73.024
2016-04-12,36.2,35.4,0.0,0.0,13.4,28.1,26.67,thar_desert,26.238,73.024
2016-04-13,38.7,36.7,0.0,0.0,16.9,34.2,26.76,thar_desert,26.238,73.024
2016-04-14,39.6,37.6,0.0,0.0,19.8,38.2,26.66,thar_desert,26.238,73.024
2016-04-15,39.1,38.2,0.0,0.0,17.8,35.3,25.28,thar_desert,26.238,73.024
2016-04-16,38.6,36.0,0.0,0.0,21.7,41.0,25.67,thar_desert,26.238,73.024
2016-04-17,38.3,37.6,0.0,0.0,22.7,40.7,23.67,thar_desert,26.238,73.024
2016-04-18,36.8,34.8,0.0,0.0,18.2,35.6,24.51,thar_desert,26.238,73.024
2016-04-19,35.6,32.3,0.0,0.0,16.7,33.8,19.33,thar_desert,26.238,73.024
2016-04-20,38.6,37.6,0.0,0.0,9.4,22.0,26.3,thar_desert,26.238,73.024
2016-04-21,39.3,38.6,0.0,0.0,19.7,31.7,26.95,thar_desert,26.238,73.024
2016-04-22,37.5,36.7,0.0,0.0,21.1,38.5,26.01,thar_desert,26.238,73.024
2016-04-23,38.2,35.2,0.0,0.0,17.7,35.3,28.6,thar_desert,26.238,73.024
2016-04-24,38.5,36.5,0.0,0.0,14.9,32.0,27.39,thar_desert,26.238,73.024
2016-04-25,38.6,37.4,0.0,0.0,15.5,31.0,26.6,thar_desert,26.238,73.024
2016-04-26,39.3,38.0,0.0,0.0,15.6,32.8,27.42,thar_desert,26.238,73.024
2016-04-27,40.4,39.7,0.0,0.0,12.0,26.6,27.62,thar_desert,26.238,73.024
2016-04-28,41.1,40.7,0.0,0.0,14.3,28.1,28.13,thar_desert,26.238,73.024
2016-04-29,41.9,40.6,0.0,0.0,10.8,25.9,27.98,thar_desert,26.238,73.024
2016-04-30,42.9,41.7,0.0,0.0,16.8,28.1,27.82,thar_desert,26.238,73.024
2016-05-01,41.9,40.7,0.0,0.0,18.6,37.4,26.47,thar_desert,26.238,73.024
2016-05-02,40.7,39.1,0.2,2.0,22.7,40.0,21.22,thar_desert,26.238,73.024
2016-05-03,39.6,37.6,0.0,0.0,24.6,48.2,27.87,thar_desert,26.238,73.024
2016-05-04,38.9,38.1,0.0,0.0,18.2,37.8,26.76,thar_desert,26.238,73.024
2016-05-05,37.8,37.8,1.6,2.0,17.0,38.9,22.98,thar_desert,26.238,73.024
2016-05-06,36.9,38.0,0.0,0.0,10.7,21.2,25.88,thar_desert,26.238,73.024
2016-05-07,40.4,40.7,0.0,0.0,9.9,24.1,26.2,thar_desert,26.238,73.024
2016-05-08,41.5,40.4,0.0,0.0,17.7,35.6,23.78,thar_desert,26.238,73.024
2016-05-09,42.7,41.6,0.0,0.0,19.7,38.5,27.0,thar_desert,26.238,73.024
2016-05-10,42.1,40.8,0.0,0.0,23.8,43.6,26.76,thar_desert,26.238,73.024
2016-05-11,42.0,42.2,0.0,0.0,20.6,39.6,27.06,thar_desert,26.238,73.024
2016-05-12,42.2,41.9,0.0,0.0,18.9,38.2,27.68,thar_desert,26.238,73.024
2016-05-13,42.3,40.1,0.0,0.0,20.7,39.6,28.12,thar_desert,26.238,73.024
2016-05-14,41.9,42.1,0.0,0.0,19.3,37.4,26.66,thar_desert,26.238,73.024
2016-05-15,42.6,43.0,0.0,0.0,17.1,34.9,27.22,thar_desert,26.238,73.024
2016-05-16,43.3,43.9,0.2,1.0,14.8,31.7,26.51,thar_desert,26.238,73.024
2016-05-17,44.5,44.5,0.0,0.0,16.3,31.3,28.29,thar_desert,26.238,73.024
2016-05-18,46.1,45.2,0.0,0.0,17.7,36.4,27.92,thar_desert,26.238,73.024
2016-05-19,46.9,46.0,0.0,0.0,16.9,31.0,28.35,thar_desert,26.238,73.024
2016-05-20,45.1,44.2,0.0,0.0,22.6,42.5,27.36,thar_desert,26.238,73.024
2016-05-21,41.7,41.9,0.0,0.0,28.1,50.4,27.59,thar_desert,26.238,73.024
2016-05-22,39.9,40.6,0.0,0.0,33.6,56.9,26.88,thar_desert,26.238,73.024
2016-05-23,41.5,40.3,0.0,0.0,35.4,60.5,27.16,thar_desert,26.238,73.024
2016-05-24,39.7,39.7,0.0,0.0,34.1,57.2,27.25,thar_desert,26.238,73.024
2016-05-25,40.1,37.6,0.0,0.0,39.3,67.3,26.51,thar_desert,26.238,73.024
2016-05-26,39.9,38.4,0.0,0.0,36.2,62.3,26.68,thar_desert,26.238,73.024
2016-05-27,39.3,39.2,0.0,0.0,30.0,52.9,26.47,thar_desert,26.238,73.024
2016-05-28,39.1,38.2,0.0,0.0,31.9,55.4,26.17,thar_desert,26.238,73.024
2016-05-29,38.7,39.4,0.0,0.0,31.1,53.6,26.68,thar_desert,26.238,73.024
2016-05-30,38.7,39.6,0.0,0.0,31.1,51.5,27.1,thar_desert,26.238,73.024
2016-05-31,38.4,39.8,0.0,0.0,24.5,42.1,27.36,thar_desert,26.238,73.024
2016-06-01,39.3,40.5,0.0,0.0,19.6,38.9,27.42,thar_desert,26.238,73.024
2016-06-02,39.1,41.3,0.0,0.0,18.2,37.1,27.26,thar_desert,26.238,73.024
2016-06-03,41.3,41.7,0.0,0.0,18.7,35.3,27.47,thar_desert,26.238,73.024
2016-06-04,43.1,42.9,0.0,0.0,13.2,29.9,27.74,thar_desert,26.238,73.024
2016-06-05,44.0,43.3,0.0,0.0,13.7,24.1,28.28,thar_desert,26.238,73.024
2016-06-06,44.1,43.3,0.0,0.0,16.7,28.8,28.09,thar_desert,26.238,73.024
2016-06-07,43.5,43.8,0.0,0.0,19.4,33.1,26.16,thar_desert,26.238,73.024
2016-06-08,42.2,42.0,0.0,0.0,22.9,42.8,27.08,thar_desert,26.238,73.024
2016-06-09,39.9,40.8,0.0,0.0,25.7,47.2,26.8,thar_desert,26.238,73.024
2016-06-10,39.2,40.8,0.0,0.0,27.5,49.3,25.83,thar_desert,26.238,73.024
2016-06-11,38.8,39.9,0.0,0.0,27.1,49.0,25.73,thar_desert,26.238,73.024
2016-06-12,38.5,38.9,0.0,0.0,28.3,51.1,26.14,thar_desert,26.238,73.024
2016-06-13,38.1,38.2,0.0,0.0,30.1,49.3,25.09,thar_desert,26.238,73.024
2016-06-14,37.5,37.6,0.0,0.0,28.4,50.4,22.16,thar_desert,26.238,73.024
2016-06-15,37.8,37.2,0.0,0.0,30.3,53.6,24.23,thar_desert,26.238,73.024
2016-06-16,38.6,40.1,0.0,0.0,27.2,46.8,25.96,thar_desert,26.238,73.024
2016-06-17,39.5,41.6,0.0,0.0,22.7,39.2,26.23,thar_desert,26.238,73.024
2016-06-18,39.9,41.2,0.0,0.0,22.6,41.8,25.72,thar_desert,26.238,73.024
2016-06-19,41.6,43.5,0.0,0.0,25.7,41.0,23.13,thar_desert,26.238,73.024
2016-06-20,41.9,44.0,0.0,0.0,22.1,35.6,23.94,thar_desert,26.238,73.024
2016-06-21,40.6,42.4,0.0,0.0,25.5,46.1,24.0,thar_desert,26.238,73.024
2016-06-22,38.6,41.1,0.0,0.0,23.7,41.4,18.57,thar_desert,26.238,73.024
2016-06-23,39.9,43.6,0.0,0.0,23.2,38.5,24.45,thar_desert,26.238,73.024
2016-06-24,40.0,43.5,0.2,1.0,20.1,38.5,21.61,thar_desert,26.238,73.024
2016-06-25,37.9,42.7,1.1,6.0,17.2,28.1,20.33,thar_desert,26.238,73.024
2016-06-26,38.6,43.0,2.3,6.0,17.6,30.6,18.51,thar_desert,26.238,73.024
2016-06-27,38.0,42.7,1.2,5.0,16.9,33.8,22.46,thar_desert,26.238,73.024
2016-06-28,34.8,41.2,13.1,9.0,12.3,27.4,20.07,thar_desert,26.238,73.024
2016-06-29,35.7,41.4,17.1,8.0,14.8,23.4,17.46,thar_desert,26.238,73.024
2016-06-30,36.6,43.4,0.8,2.0,18.3,28.8,21.58,thar_desert,26.238,73.024
2016-07-01,36.0,39.5,0.0,0.0,21.4,39.2,19.75,thar_desert,26.238,73.024
2016-07-02,35.6,39.3,0.1,1.0,23.8,38.9,15.79,thar_desert,26.238,73.024
2016-07-03,37.6,41.6,3.5,5.0,19.1,33.5,21.22,thar_desert,26.238,73.024
2016-07-04,36.9,40.5,0.0,0.0,21.9,39.6,21.05,thar_desert,26.238,73.024
2016-07-05,37.6,39.2,0.0,0.0,24.4,45.4,23.15,thar_desert,26.238,73.024
2016-07-06,37.1,38.4,0.0,0.0,27.3,43.9,24.96,thar_desert,26.238,73.024
2016-07-07,35.2,36.7,0.0,0.0,24.6,43.6,18.12,thar_desert,26.238,73.024
2016-07-08,36.6,39.0,0.0,0.0,21.4,39.2,22.37,thar_desert,26.238,73.024
2016-07-09,38.5,41.9,0.0,0.0,22.5,39.2,24.43,thar_desert,26.238,73.024
2016-07-10,39.0,42.3,0.0,0.0,22.4,36.4,23.13,thar_desert,26.238,73.024
2016-07-11,34.9,36.5,0.6,2.0,20.8,38.9,15.36,thar_desert,26.238,73.024
2016-07-12,31.7,36.4,11.9,16.0,14.3,27.4,10.88,thar_desert,26.238,73.024
2016-07-13,31.3,35.3,8.2,12.0,19.1,33.1,11.77,thar_desert,26.238,73.024
2016-07-14,32.8,36.6,1.3,6.0,18.9,31.7,13.89,thar_desert,26.238,73.024
2016-07-15,32.8,36.4,0.0,0.0,24.2,42.8,11.39,thar_desert,26.238,73.024
2016-07-16,31.4,34.1,4.6,10.0,26.1,47.2,12.19,thar_desert,26.238,73.024
2016-07-17,32.3,34.4,0.0,0.0,25.8,44.6,14.97,thar_desert,26.238,73.024
2016-07-18,31.7,34.1,1.7,6.0,23.7,39.6,11.75,thar_desert,26.238,73.024
2016-07-19,33.6,35.2,0.0,0.0,23.8,42.1,19.29,thar_desert,26.238,73.024
2016-07-20,35.4,37.7,0.0,0.0,22.7,41.0,23.0,thar_desert,26.238,73.024
2016-07-21,36.4,38.6,0.0,0.0,22.5,38.5,24.67,thar_desert,26.238,73.024
2016-07-22,36.4,38.5,0.0,0.0,21.9,41.0,24.65,thar_desert,26.238,73.024
2016-07-23,36.6,39.4,0.0,0.0,18.3,32.8,21.35,thar_desert,26.238,73.024
2016-07-24,37.2,42.3,0.0,0.0,13.4,25.9,21.56,thar_desert,26.238,73.024
2016-07-25,38.2,42.8,1.1,5.0,17.0,25.6,21.39,thar_desert,26.238,73.024
2016-07-26,36.5,40.5,2.8,6.0,19.5,32.8,18.4,thar_desert,26.238,73.024
2016-07-27,31.4,35.5,21.3,20.0,15.1,31.7,12.17,thar_desert,26.238,73.024
2016-07-28,28.8,33.8,7.6,18.0,11.3,22.3,5.96,thar_desert,26.238,73.024
2016-07-29,32.4,36.7,4.9,12.0,17.1,28.8,14.92,thar_desert,26.238,73.024
2016-07-30,30.8,36.1,2.4,9.0,17.2,31.0,9.46,thar_desert,26.238,73.024
2016-07-31,33.4,38.2,0.6,3.0,19.8,31.7,16.95,thar_desert,26.238,73.024
2016-08-01,34.7,38.7,0.2,2.0,19.1,35.6,19.34,thar_desert,26.238,73.024
2016-08-02,31.5,35.1,2.6,10.0,19.0,31.3,13.62,thar_desert,26.238,73.024
2016-08-03,30.5,36.1,15.9,17.0,10.9,27.0,10.81,thar_desert,26.238,73.024
2016-08-04,31.9,38.0,11.0,9.0,8.0,29.9,14.94,thar_desert,26.238,73.024
2016-08-05,32.7,38.7,9.2,8.0,11.5,32.4,17.39,thar_desert,26.238,73.024
2016-08-06,34.0,40.9,4.6,7.0,10.9,27.0,21.53,thar_desert,26.238,73.024
2016-08-07,32.1,38.8,5.0,7.0,11.8,24.8,16.04,thar_desert,26.238,73.024
2016-08-08,30.0,35.2,18.8,16.0,14.8,28.4,9.6,thar_desert,26.238,73.024
2016-08-09,29.2,34.2,57.3,24.0,15.5,30.2,4.85,thar_desert,26.238,73.024
2016-08-10,27.4,31.0,55.5,14.0,19.3,31.3,4.84,thar_desert,26.238,73.024
2016-08-11,29.6,32.3,0.6,3.0,21.8,37.1,10.82,thar_desert,26.238,73.024
2016-08-12,31.1,34.8,0.0,0.0,19.8,34.2,15.02,thar_desert,26.238,73.024
2016-08-13,31.2,34.3,0.0,0.0,18.4,32.8,18.55,thar_desert,26.238,73.024
2016-08-14,31.7,34.9,0.0,0.0,21.3,36.7,20.88,thar_desert,26.238,73.024
2016-08-15,30.2,31.8,0.0,0.0,21.4,37.1,16.83,thar_desert,26.238,73.024
2016-08-16,31.0,32.6,0.0,0.0,23.7,39.6,18.11,thar_desert,26.238,73.024
2016-08-17,30.4,33.3,0.0,0.0,20.6,35.6,16.02,thar_desert,26.238,73.024
2016-08-18,28.9,32.7,0.0,0.0,17.7,32.4,8.56,thar_desert,26.238,73.024
2016-08-19,29.7,33.2,0.5,3.0,18.5,32.4,9.33,thar_desert,26.238,73.024
2016-08-20,32.6,36.7,8.0,7.0,15.7,34.6,15.62,thar_desert,26.238,73.024
2016-08-21,31.7,37.3,1.6,7.0,10.9,25.9,14.44,thar_desert,26.238,73.024
2016-08-22,32.1,37.8,11.1,20.0,12.9,27.7,14.61,thar_desert,26.238,73.024
2016-08-23,31.4,36.3,14.6,16.0,14.5,30.6,12.79,thar_desert,26.238,73.024
2016-08-24,31.1,36.8,21.2,9.0,17.8,44.3,13.98,thar_desert,26.238,73.024
2016-08-25,29.7,35.3,1.9,5.0,11.7,23.8,9.21,thar_desert,26.238,73.024
2016-08-26,31.4,37.6,0.5,3.0,6.6,19.4,18.96,thar_desert,26.238,73.024
2016-08-27,32.6,39.9,3.8,9.0,10.7,23.0,18.91,thar_desert,26.238,73.024
2016-08-28,30.0,35.0,8.9,11.0,14.9,31.3,13.73,thar_desert,26.238,73.024
2016-08-29,30.1,35.7,5.2,12.0,12.2,24.1,11.39,thar_desert,26.238,73.024
2016-08-30,30.6,36.2,6.5,13.0,13.5,29.2,13.18,thar_desert,26.238,73.024
2016-08-31,31.2,36.6,4.0,12.0,16.3,28.4,13.35,thar_desert,26.238,73.024
2016-09-01,30.9,36.0,1.9,9.0,16.5,33.5,18.42,thar_desert,26.238,73.024
2016-09-02,30.5,33.4,0.0,0.0,17.9,33.1,20.0,thar_desert,26.238,73.024
2016-09-03,30.0,32.2,0.0,0.0,20.2,37.1,19.05,thar_desert,26.238,73.024
2016-09-04,29.6,31.3,0.0,0.0,24.0,41.8,21.12,thar_desert,26.238,73.024
2016-09-05,29.6,30.5,0.0,0.0,25.3,43.6,17.19,thar_desert,26.238,73.024
2016-09-06,29.5,30.8,0.0,0.0,24.5,41.8,15.35,thar_desert,26.238,73.024
2016-09-07,29.6,31.3,0.0,0.0,20.4,36.0,16.75,thar_desert,26.238,73.024
2016-09-08,30.1,32.3,0.0,0.0,18.6,33.8,19.75,thar_desert,26.238,73.024
2016-09-09,30.3,32.8,0.0,0.0,18.8,34.6,20.4,thar_desert,26.238,73.024
2016-09-10,30.2,32.3,0.0,0.0,20.5,37.1,21.3,thar_desert,26.238,73.024
2016-09-11,30.3,31.9,0.0,0.0,20.1,36.4,22.23,thar_desert,26.238,73.024
2016-09-12,31.5,34.7,0.0,0.0,15.1,28.4,22.27,thar_desert,26.238,73.024
2016-09-13,32.8,37.3,0.0,0.0,12.2,22.0,22.45,thar_desert,26.238,73.024
2016-09-14,34.0,38.8,0.0,0.0,10.4,20.9,21.37,thar_desert,26.238,73.024
2016-09-15,35.3,39.1,0.0,0.0,9.4,23.8,19.67,thar_desert,26.238,73.024
2016-09-16,36.0,40.4,0.0,0.0,9.4,19.4,20.84,thar_desert,26.238,73.024
2016-09-17,36.9,41.2,0.0,0.0,12.4,20.2,22.49,thar_desert,26.238,73.024
2016-09-18,36.6,41.4,0.0,0.0,12.8,22.3,21.62,thar_desert,26.238,73.024
2016-09-19,36.7,40.2,0.0,0.0,18.4,30.6,21.42,thar_desert,26.238,73.024
2016-09-20,36.6,39.2,0.0,0.0,21.1,35.6,21.61,thar_desert,26.238,73.024
2016-09-21,35.8,38.6,0.0,0.0,15.7,28.8,22.12,thar_desert,26.238,73.024
2016-09-22,37.0,40.2,0.0,0.0,13.4,23.8,21.51,thar_desert,26.238,73.024
2016-09-23,37.9,40.9,0.0,0.0,12.7,25.9,21.33,thar_desert,26.238,73.024
2016-09-24,37.0,39.7,0.0,0.0,16.0,28.4,21.46,thar_desert,26.238,73.024
2016-09-25,36.7,39.2,0.0,0.0,16.4,25.9,21.05,thar_desert,26.238,73.024
2016-09-26,36.6,39.1,0.0,0.0,16.0,28.1,20.12,thar_desert,26.238,73.024
2016-09-27,37.0,38.8,0.0,0.0,16.5,32.8,21.03,thar_desert,26.238,73.024
2016-09-28,36.3,36.8,0.0,0.0,17.1,33.8,22.01,thar_desert,26.238,73.024
2016-09-29,35.2,37.4,0.0,0.0,13.7,28.1,21.81,thar_desert,26.238,73.024
2016-09-30,35.4,39.4,0.0,0.0,11.3,24.1,19.23,thar_desert,26.238,73.024
2016-10-01,36.7,39.2,0.0,0.0,12.1,24.5,17.9,thar_desert,26.238,73.024
2016-10-02,34.9,40.4,0.2,1.0,11.1,32.0,17.91,thar_desert,26.238,73.024
2016-10-03,35.5,40.5,2.0,3.0,8.7,25.9,16.79,thar_desert,26.238,73.024
2016-10-04,34.4,41.1,14.1,9.0,10.8,24.5,17.34,thar_desert,26.238,73.024
2016-10-05,30.0,35.9,19.1,18.0,11.3,23.8,9.35,thar_desert,26.238,73.024
2016-10-06,31.4,38.1,0.2,1.0,7.4,20.5,17.29,thar_desert,26.238,73.024
2016-10-07,33.4,39.0,0.1,1.0,7.5,19.8,19.25,thar_desert,26.238,73.024
2016-10-08,33.5,38.3,0.1,1.0,13.7,22.0,19.84,thar_desert,26.238,73.024
2016-10-09,33.5,36.6,0.0,0.0,17.4,32.0,20.18,thar_desert,26.238,73.024
2016-10-10,31.8,35.2,0.0,0.0,16.4,31.7,20.63,thar_desert,26.238,73.024
2016-10-11,31.9,34.6,0.0,0.0,15.0,29.5,20.55,thar_desert,26.238,73.024
2016-10-12,32.2,34.0,0.0,0.0,14.5,28.4,20.3,thar_desert,26.238,73.024
2016-10-13,32.7,34.4,0.0,0.0,13.6,28.8,20.34,thar_desert,26.238,73.024
2016-10-14,33.6,34.5,0.0,0.0,11.5,26.6,20.4,thar_desert,26.238,73.024
2016-10-15,33.7,34.8,0.0,0.0,11.9,24.5,18.13,thar_desert,26.238,73.024
2016-10-16,33.6,34.0,0.0,0.0,11.7,23.0,16.58,thar_desert,26.238,73.024
2016-10-17,34.2,34.6,0.0,0.0,10.9,26.3,19.21,thar_desert,26.238,73.024
2016-10-18,34.1,33.9,0.0,0.0,12.9,27.4,20.09,thar_desert,26.238,73.024
2016-10-19,33.5,32.6,0.0,0.0,15.3,29.9,20.2,thar_desert,26.238,73.024
2016-10-20,32.6,32.8,0.0,0.0,13.2,27.0,19.96,thar_desert,26.238,73.024
2016-10-21,32.3,33.6,0.0,0.0,10.4,23.0,19.71,thar_desert,26.238,73.024
2016-10-22,32.7,34.1,0.0,0.0,12.6,26.6,19.4,thar_desert,26.238,73.024
2016-10-23,33.1,34.1,0.0,0.0,14.8,28.4,19.02,thar_desert,26.238,73.024
2016-10-24,32.6,32.8,0.0,0.0,15.8,31.7,17.43,thar_desert,26.238,73.024
